latitude;longitude;local;descricao;fonte
40.359097;-3.90014;Carretera de Villaviciosa de Odón;Importante vía de comunicación que conecta estos municipios con el centro de Madrid.;poi_madrid
40.420488;-3.705586;Cinesa Proyecciones;Cine multiplex con varias salas y una amplia oferta de películas en el distrito de Chamberí.;poi_madrid
40.418902;-3.711019;Iglesia de Nuestra Señora del Pilar;Iglesia situada en el barrio de Chamberí, conocida por su arquitectura y su valor histórico para la comunidad religiosa.;poi_madrid
40.419177;-3.702486;Restaurante Las Nubes;Restaurante en el barrio de Vallehermoso, conocido por su cocina de temporada y ambiente acogedor.;poi_madrid
40.418563;-3.710865;Restaurante El Cuadrilátero;Restaurante en el barrio de Salamanca, famoso por sus platos de alta cocina y ambiente sofisticado.;poi_madrid
40.417686;-3.704805;Restaurante El Olivo;Restaurante en el barrio de Chamberí, conocido por su cocina mediterránea y ambiente elegante.;poi_madrid
40.418899;-3.701762;Restaurante El Club de la Hamburguesa;Restaurante especializado en hamburguesas gourmet, ubicado en el barrio de Chamberí.;poi_madrid
40.416229;-3.710221;Quinto Elemento;Restaurante en el barrio de Chamberí que ofrece una experiencia gastronómica innovadora y platos creativos.;poi_madrid
40.418697;-3.704026;Manolo Bakes;Panadería y pastelería famosa por sus productos caseros y pasteles frescos, ubicada en el barrio de Chueca.;poi_madrid
40.415542;-3.710931;San Miguel Market;Mercado histórico en el centro de Madrid, famoso por su oferta gastronómica y ambiente vibrante.;poi_madrid
40.423739;-3.708212;Mercado de Cuatro Caminos;Mercado situado en el barrio de Cuatro Caminos, conocido por su variedad de productos frescos y servicios locales.;poi_madrid
40.459478;-3.598242;Parque Juan Carlos I;El Parque Juan Carlos I es uno de los parques más grandes de Madrid. Ofrece una amplia variedad de actividades recreativas, incluyendo alquiler de bicicletas, paseos en bote y áreas de juego para niños.;poi_madrid
40.433703;-3.698045;Museo de la Ciudad;El Museo de la Ciudad ofrece una visión detallada del desarrollo urbanístico y arquitectónico de Madrid desde sus orígenes hasta la actualidad.;poi_madrid
40.411829;-3.745586;Parque de Atracciones de Madrid;El Parque de Atracciones de Madrid ofrece una amplia variedad de atracciones y espectáculos para todas las edades, convirtiéndolo en un lugar perfecto para un día de diversión en familia.;poi_madrid
40.417539;-3.706334;Galería de Arte Contemporáneo;Espacio dedicado a la promoción de artistas contemporáneos y exposiciones de arte moderno en Madrid.;poi_madrid
40.43813;-3.726499;Arco de la Victoria;Monumento emblemático construido para conmemorar la victoria en la Guerra Civil Española, situado en la Ciudad Universitaria.;poi_madrid
40.414872;-3.710118;Restaurante El Viajero;Restaurante con terraza en el barrio de La Latina, conocido por sus tapas y ambiente relajado.;poi_madrid
40.408734;-3.745192;Casa de Campo;La Casa de Campo es el mayor parque público de Madrid. Con una amplia variedad de actividades al aire libre, como senderismo, ciclismo y paseos en bote, es un lugar perfecto para disfrutar de la naturaleza.;poi_madrid
40.423712;-3.707434;Juguetería La Oca;Tienda de juguetes con una amplia oferta de productos para niños, incluyendo juguetes educativos y de entretenimiento.;poi_madrid
40.414741;-3.698874;Mercado de Antón Martín;Mercado en el barrio de Antón Martín, ofreciendo productos frescos, comida internacional y especialidades locales.;poi_madrid
40.418536;-3.709224;Restaurante La Noche;Restaurante en el barrio de Chamartín, conocido por su comida española tradicional y ambiente relajado.;poi_madrid
40.423782;-3.712238;Plaza de España;La Plaza de España es una de las plazas más grandes y conocidas de Madrid. Es un punto de referencia importante, con monumentos como la estatua de Cervantes y los edificios Torre de Madrid y Edificio España.;poi_madrid
40.411748;-3.708079;Instituto de Educación Secundaria (IES) Beatriz Galindo;Instituto en el barrio de Argüelles, conocido por su alto nivel académico y su amplia oferta de bachillerato.;poi_madrid
40.418673;-3.704356;Librería Los Editores;Librería independiente en el barrio de Malasaña, conocida por su selección de libros de editoriales independientes y eventos literarios.;poi_madrid
40.418241;-3.705947;Bar La Estrella;Bar en Chamberí con una excelente oferta de tapas caseras y ambiente familiar.;poi_madrid
40.4248;-3.708965;Instituto Nacional de Gestión Sanitaria;Organismo dedicado a la gestión y mejora de los servicios de salud, con proyectos y estudios sobre políticas sanitarias.;poi_madrid
40.420722;-3.701892;Librería La Terraza;Librería con una terraza al aire libre, ubicada en el barrio de Usera, ideal para disfrutar de un libro mientras se toma algo.;poi_madrid
40.42384;-3.709503;Juguetería Rasti;Tienda dedicada a juguetes educativos y de construcción, ideal para estimular la creatividad y el aprendizaje de los más pequeños.;poi_madrid
40.437496;-3.654325;Parque de las Avenidas;El Parque de las Avenidas es un espacio verde en el barrio de Guindalera, ideal para pasear, hacer deporte y disfrutar del aire libre.;poi_madrid
40.417928;-3.706068;Hostal Pizarro;Hostal en el barrio de Malasaña, con un diseño moderno y una ubicación conveniente para explorar la ciudad.;poi_madrid
40.408665;-3.694159;Museo Reina Sofía;El Museo Reina Sofía es el principal museo de arte contemporáneo de Madrid. Alberga una impresionante colección de arte del siglo XX, incluyendo obras maestras de artistas como Pablo Picasso, Salvador Dalí y Joan Miró.;poi_madrid
40.411472;-3.711078;Colegio Santa María de la Hispanidad;Colegio en el barrio de Vallehermoso, con un enfoque en la educación integral y programas educativos diversificados.;poi_madrid
40.418972;-3.710369;Sagrada Familia de Barcelona;Reproducción de la famosa basílica de Barcelona en un centro cultural local, destacada por su arquitectura.;poi_madrid
40.418564;-3.70594;Restaurante La Estrella;Restaurante en el barrio de Malasaña, famoso por su cocina innovadora y ambiente vibrante.;poi_madrid
40.411454;-3.708805;Colegio San Francisco de Borja;Colegio en el barrio de Argüelles, con una sólida oferta educativa y programas de formación integral.;poi_madrid
40.419561;-3.688917;Puerta de Alcalá;La Puerta de Alcalá es uno de los monumentos más icónicos de Madrid. Situada en la Plaza de la Independencia, es un punto de referencia histórico y turístico.;poi_madrid
40.417635;-3.710426;Instituto de Educación Secundaria (IES) La Senda;Instituto en el barrio de Argüelles, conocido por sus programas educativos y actividades extracurriculares.;poi_madrid
40.421345;-3.709817;Juguetería Limo;Tienda con una variada oferta de juguetes y artículos de entretenimiento para niños, ubicada en el barrio de Chamberí.;poi_madrid
40.430146;-3.688343;Hotel NH Madrid Balboa;Hotel de cuatro estrellas en el barrio de Salamanca, conocido por su confort y servicios de alta calidad.;poi_madrid
40.423312;-3.710424;Hostal Don Diego;Hostal con buena ubicación cerca del centro de Madrid, ofreciendo una estancia económica y confortable.;poi_madrid
40.420094;-3.701418;Juguetería Aladino;Tienda especializada en juguetes y productos para niños, conocida por sus juguetes clásicos y modernos, ubicada cerca de la Gran Vía.;poi_madrid
40.415638;-3.711028;Colegio Santa María del Mar;Colegio en el barrio de Vallehermoso, con una amplia oferta educativa y un enfoque en la formación integral.;poi_madrid
40.419936;-3.696302;Joyería Fina;Joyería de alta gama especializada en piezas finas y exclusivas, situada cerca de la Gran Vía, ideal para encontrar joyas únicas.;poi_madrid
40.417469;-3.709074;Bar El Garito;Bar en Chamberí con una oferta variada de tapas y cócteles en un entorno moderno.;poi_madrid
40.416347;-3.707828;Restaurante La Cocina de María Luisa;Restaurante tradicional en el barrio de Argüelles, conocido por su excelente cocina casera y platos típicos españoles.;poi_madrid
40.418715;-3.710568;Restaurante Bistró de la Plaza;Restaurante en el barrio de Malasaña, famoso por su cocina de bistró y ambiente animado.;poi_madrid
40.417973;-3.704283;Bar El Búho;Bar en Chueca con una amplia oferta de tapas y cócteles en un entorno moderno y elegante.;poi_madrid
40.419723;-3.710295;Bar El Mirador;Bar en el barrio de La Latina, conocido por sus vistas y su variada oferta de tapas.;poi_madrid
40.386759;-3.765337;Parque de las Cataratas;El Parque de las Cataratas es un espacio verde en el barrio de Latina, conocido por su fuente y cascada artificial, ideal para relajarse y disfrutar del entorno.;poi_madrid
40.417225;-3.705979;Restaurante La Perla;Restaurante en el barrio de Sol, famoso por su comida española tradicional y tapas.;poi_madrid
40.424211;-3.692079;Biblioteca Nacional de España;Principal biblioteca del país, con una extensa colección de libros y documentos históricos, y un impresionante edificio.;poi_madrid
40.420875;-3.702661;Pastelería Los Dulces;Pastelería en el barrio de Vallehermoso, conocida por sus productos de alta calidad y su excelente servicio.;poi_madrid
40.412567;-3.711274;Iglesia de San Juan de Dios;Iglesia en el barrio de Salamanca, conocida por su arquitectura neoclásica y su valor histórico y cultural.;poi_madrid
40.453622;-3.728621;Universidad Complutense de Madrid (UCM);Una de las universidades más antiguas y prestigiosas de España, con una amplia oferta académica y cultural.;poi_madrid
40.415688;-3.704503;Tasca La Pipa;Tasca en el barrio de Chueca, conocida por sus tapas innovadoras y ambiente relajado.;poi_madrid
40.421435;-3.692506;Joyería Alvarez;Joyería conocida por su amplia gama de joyas y relojes, con un enfoque en la calidad y el diseño, ubicada en el barrio de Salamanca.;poi_madrid
40.407522;-3.711587;Puerta de Toledo;La Puerta de Toledo es un monumento histórico que data del siglo XIX y es uno de los arcos de triunfo más conocidos de Madrid.;poi_madrid
40.418393;-3.711152;Mirador del Hotel Gran Meliá Palacio de los Duques;Mirador en el Hotel Gran Meliá Palacio de los Duques, ofreciendo vistas a la ciudad y el Palacio Real.;poi_madrid
40.420057;-3.704584;Sala Equis;Espacio cultural y bar en el centro de Madrid, conocido por su programación cultural y ambiente relajado.;poi_madrid
40.423042;-3.705984;Escuela de Arte;Centro educativo dedicado a las artes, ofreciendo formación en disciplinas como diseño, pintura y escultura.;poi_madrid
40.415654;-3.703123;Olmo;Parque en el centro de Madrid con amplias zonas verdes y áreas recreativas para disfrutar de actividades al aire libre.;poi_madrid
40.416164;-3.690621;Lago del Parque del Retiro;Lago situado en el Parque del Retiro, popular para paseos en barca y actividades al aire libre.;poi_madrid
40.473952;-3.735566;Universidad de San Pablo CEU;Universidad privada con una amplia gama de programas académicos y un enfoque en la formación integral del estudiante.;poi_madrid
40.423142;-3.70421;Pastelería La Duquesita;Famosa pastelería en el barrio de Chamberí, conocida por sus dulces tradicionales y sus pasteles de alta calidad.;poi_madrid
40.431183;-3.704844;Hospital de Maudes;Hospital histórico en Madrid, conocido por su arquitectura y su importancia en la historia de la medicina en la ciudad.;poi_madrid
40.417755;-3.707881;Restaurante El Brillante;Restaurante tradicional en el barrio de Sol, conocido por su bocadillo de calamares y ambiente informal.;poi_madrid
40.412586;-3.704722;Tasquita de Enfrente;Pequeña tasca en el barrio de La Latina, conocida por sus tapas tradicionales y ambiente acogedor.;poi_madrid
40.429583;-3.715038;Mirador del Jardín del Príncipe;Mirador en el Jardín del Príncipe, que ofrece vistas tranquilas y verdes de Madrid.;poi_madrid
40.414729;-3.709211;Xtreme;Centro de ocio en Madrid que ofrece actividades extremas y deportivas.;poi_madrid
40.410742;-3.7051;Iglesia de San Pedro el Viejo;Antigua iglesia en el barrio de La Latina, conocida por su arquitectura medieval y su valor histórico.;poi_madrid
40.417934;-3.701957;Panadería Pan de Oro;Panadería en el barrio de Salamanca, famosa por sus productos de panadería de alta calidad y variedad de dulces.;poi_madrid
40.414508;-3.692803;Kiosco del Paseo del Prado;Kiosco situado a lo largo del Paseo del Prado, proporcionando bebidas, bocadillos y prensa en un área céntrica de Madrid.;poi_madrid
40.41907;-3.704608;Espacio Fundación Telefónica;Centro cultural con exposiciones de arte contemporáneo, eventos y actividades educativas ubicado en el Edificio Telefónica.;poi_madrid
40.413523;-3.708546;Iglesia de San Martín;Iglesia histórica en el centro de Madrid, destacada por su arquitectura y su relevancia en la historia religiosa de la ciudad.;poi_madrid
40.418521;-3.703822;Restaurante La Cocina de los Hermanos;Restaurante en el barrio de Chamartín, conocido por sus platos caseros y ambiente cálido.;poi_madrid
40.391929;-3.699436;Matadero Madrid;Matadero Madrid es un centro cultural contemporáneo que ofrece exposiciones, conciertos, cine y más. Ubicado en un antiguo matadero, es un punto de encuentro para la creatividad y la innovación.;poi_madrid
40.41378;-3.692127;Museo del Prado;El Museo del Prado es el museo más importante de España y uno de los más prestigiosos del mundo. Alberga una extensa colección de obras de arte europeas que datan del siglo XII al siglo XIX. Destacan las pinturas de Velázquez, Goya, El Bosco, Tiziano y Rubens.;poi_madrid
